Item URL,predicated language,actual language,Notes
https://404mike.github.io/whisper-cyw/dist/1902956.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1903006.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1903036.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1904426.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1904456.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1904566.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1904621.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19082.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19086.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19087.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19088.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19096.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19098.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19099.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19100.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19101.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19102.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19103.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19105.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19106.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19318.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19319.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1937006.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19472.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19476.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19479.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19480.html,en,en,
https://404mike.github.io/whisper-cyw/dist/19551.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1958976.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1968166.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971381.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971386.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971391.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971396.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971401.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971431.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971436.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971441.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971446.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971451.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971456.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971461.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971466.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971471.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971476.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971481.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971486.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971496.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971516.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1971531.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1984111.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1986086.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1986181.html,en,en,
https://404mike.github.io/whisper-cyw/dist/1986206.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2003991.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2005226.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2005231.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2005246.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2005251.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2005261.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2005286.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2005301.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2005491.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2009531.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2009536.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2010096.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2010101.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2010106.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2010111.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2010121.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2010126.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2019831.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2020071.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2021466.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2021536.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2034981.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2034986.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2034991.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2044296.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2055316.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2055331.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2055351.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2062286.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2062291.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2062321.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2062356.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2075376.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2075381.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2075386.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2075396.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2075416.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2075456.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2080176.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2087876.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2089686.html,en,music,insturment
https://404mike.github.io/whisper-cyw/dist/2133521.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2133531.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2133541.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2133551.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2133561.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2133571.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2133591.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2133611.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2137246.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2141726.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2141731.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2143681.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2143696.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2143711.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2143726.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2143741.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2143771.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2144726.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2144731.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2144736.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2146291.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147096.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147106.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147126.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147131.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147136.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147141.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147161.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147166.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147171.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147176.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147186.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147191.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147211.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147216.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147226.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147231.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147241.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147246.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147251.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147256.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147261.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147276.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147296.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2147301.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2148041.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2149956.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2152371.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2152376.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2152381.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2152386.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2152401.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2154216.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2154226.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2154231.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2154236.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2154241.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2154246.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2154251.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2154261.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2154266.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156486.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156496.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156506.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156516.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156531.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156536.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156546.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156556.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156566.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156576.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156596.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156611.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156621.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2156631.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2169541.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2169596.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2169681.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2171726.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2171956.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2171986.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2172016.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2172081.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2172291.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2172296.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2172301.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2172306.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2172591.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2173346.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2173371.html,en,en,includes other language?
https://404mike.github.io/whisper-cyw/dist/2183311.html,en,en,includes other language?
https://404mike.github.io/whisper-cyw/dist/2184596.html,en,en,includes other language?
https://404mike.github.io/whisper-cyw/dist/2187596.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2187606.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189776.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189786.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189796.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189806.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189816.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189826.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189836.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189846.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189856.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189866.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189886.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189896.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189906.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189916.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189926.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189936.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189946.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189956.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189966.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189976.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189986.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2189996.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2190006.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2190016.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2190026.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2190036.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2190046.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2203901.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2203911.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2203921.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2203931.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2203961.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2203971.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2204051.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2204061.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2204071.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2211771.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2211781.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2211791.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2211831.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2211841.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2211871.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2211901.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2211911.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2211931.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2225576.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2225671.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2226221.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2234076.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2234116.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2235296.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2235311.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2235326.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2235341.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2235356.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2239651.html,en,en,
https://404mike.github.io/whisper-cyw/dist/2240391.html,en,music,en
https://404mike.github.io/whisper-cyw/dist/24208.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24212.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24215.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24267.html,en,music,cy
https://404mike.github.io/whisper-cyw/dist/24268.html,en,music,cy
https://404mike.github.io/whisper-cyw/dist/24394.html,en,music,en
https://404mike.github.io/whisper-cyw/dist/24395.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24396.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24755.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24965.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24966.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24967.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24968.html,en,en,
https://404mike.github.io/whisper-cyw/dist/24975.html,en,en,
https://404mike.github.io/whisper-cyw/dist/25401.html,en,en,low quality audio
https://404mike.github.io/whisper-cyw/dist/25498.html,en,en,
https://404mike.github.io/whisper-cyw/dist/25652.html,en,en,
https://404mike.github.io/whisper-cyw/dist/25653.html,en,en,
https://404mike.github.io/whisper-cyw/dist/25654.html,en,en,
